id,age,race,married,never_married,grade,collgrad,south,smsa,city,industry,occupation,union,wage,hours,exp,tenure
671,45,white,married,0,12,not college grad,1,SMSA,0,Manufacturing,Sales,nonunion,5,40,12,2
681,41,black,married,0,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,6,40,11,4
683,45,white,married,0,17,college grad,0,SMSA,0,Manufacturing,Managers/admin,nonunion,13,40,11,7
684,37,white,single,0,12,not college grad,0,SMSA,1,Finance/Ins/Real Estate,Managers/admin,nonunion,12,40,12,3
688,38,white,single,0,9,not college grad,0,SMSA,0,Wholesale/Retail Trade,Laborers,nonunion,4,37,7,2
689,36,white,married,0,15,college grad,1,SMSA,0,Professional Services,Other,nonunion,6,40,8,1
690,39,white,married,0,15,not college grad,0,SMSA,0,Professional Services,Professional/technical,union,7,38,12,5
691,45,white,married,0,12,not college grad,0,SMSA,0,Transport/Comm/Utility,Sales,nonunion,16,38,15,13
692,45,white,married,0,12,not college grad,0,SMSA,0,Business/Repair Svc,Laborers,nonunion,5,16,8,4
693,41,white,married,0,12,not college grad,0,SMSA,0,Public Administration,Sales,,4,40,8,2
694,43,white,single,0,14,not college grad,1,SMSA,1,Finance/Ins/Real Estate,Managers/admin,,40,40,12,1
696,43,white,married,0,14,not college grad,0,SMSA,0,Professional Services,Sales,union,6,35,12,6
697,41,white,married,0,14,not college grad,0,SMSA,0,Professional Services,Laborers,union,9,40,15,1
699,43,white,single,0,16,college grad,0,SMSA,0,Finance/Ins/Real Estate,Managers/admin,nonunion,8,50,11,1
714,36,white,married,0,18,college grad,0,SMSA,1,Wholesale/Retail Trade,Professional/technical,nonunion,16,40,10,2
716,39,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,17,40,19,13
718,38,black,single,0,10,not college grad,0,SMSA,0,Manufacturing,Operatives,union,4,40,1,1
719,39,black,single,0,11,not college grad,0,SMSA,0,Transport/Comm/Utility,Operatives,nonunion,6,30,3,2
722,36,white,married,0,12,not college grad,1,SMSA,0,Manufacturing,Professional/technical,nonunion,3,40,7,0
724,35,white,married,0,13,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,7,43,14,10
727,37,white,single,1,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Managers/admin,nonunion,10,50,19,1
730,44,white,married,0,12,not college grad,0,SMSA,0,Transport/Comm/Utility,Craftsmen,union,7,60,14,5
731,42,white,married,0,12,not college grad,1,nonSMSA,0,Public Administration,Laborers,,2,16,18,7
732,40,white,single,1,16,college grad,0,SMSA,0,Wholesale/Retail Trade,Laborers,union,4,28,17,6
737,41,white,married,0,17,college grad,0,SMSA,0,Professional Services,Other,nonunion,10,30,13,7
745,38,white,married,0,12,not college grad,0,nonSMSA,0,Professional Services,Managers/admin,nonunion,13,35,14,1
748,39,white,married,0,12,not college grad,1,SMSA,1,Transport/Comm/Utility,Sales,union,9,37,20,7
749,35,white,married,0,12,not college grad,0,SMSA,0,Transport/Comm/Utility,Sales,union,12,35,17,3
750,35,white,married,0,12,not college grad,1,SMSA,1,Finance/Ins/Real Estate,Managers/admin,nonunion,5,40,15,5
754,36,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Laborers,nonunion,3,35,5,2
757,42,white,single,1,18,college grad,0,SMSA,0,Professional Services,Other,union,18,45,19,19
761,41,black,married,0,13,not college grad,0,SMSA,0,Public Administration,Sales,union,13,35,19,19
762,41,black,single,0,13,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Managers/admin,nonunion,12,38,18,18
763,36,black,single,0,15,not college grad,0,SMSA,0,Professional Services,Professional/technical,union,9,35,9,8
764,44,black,married,0,11,not college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,8,38,15,7
768,37,black,married,0,12,not college grad,0,SMSA,1,Wholesale/Retail Trade,Sales,nonunion,5,37,13,5
769,41,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,20,10,13,0
770,40,white,married,0,18,college grad,0,SMSA,0,Wholesale/Retail Trade,Clerical/unskilled,nonunion,5,21,19,19
771,38,white,married,0,18,college grad,0,SMSA,0,Professional Services,Other,nonunion,10,40,14,11
773,37,white,single,0,16,college grad,1,SMSA,0,Manufacturing,Professional/technical,nonunion,10,40,14,6
779,42,white,single,1,18,college grad,0,SMSA,0,Professional Services,Professional/technical,union,10,40,14,5
781,36,white,single,1,16,college grad,0,SMSA,1,Manufacturing,Managers/admin,nonunion,22,45,14,1
784,44,white,married,0,16,college grad,1,SMSA,1,Professional Services,Other,union,10,40,15,11
785,45,white,single,0,18,college grad,1,SMSA,0,Professional Services,Professional/technical,nonunion,9,40,13,3
790,38,white,married,0,14,not college grad,0,SMSA,1,Professional Services,Professional/technical,,9,40,14,2
792,36,white,married,0,10,not college grad,0,SMSA,0,Manufacturing,Operatives,nonunion,10,40,9,4
793,39,white,married,0,13,not college grad,0,SMSA,1,Business/Repair Svc,Sales,,4,40,9,0
795,44,black,married,0,10,not college grad,0,SMSA,0,Transport/Comm/Utility,Sales,nonunion,12,40,15,10
796,38,white,single,0,12,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,,4,35,9,2
798,38,white,single,0,11,not college grad,0,SMSA,1,Public Administration,Service,union,10,40,9,4
800,37,black,married,0,12,not college grad,1,nonSMSA,0,Public Administration,Sales,union,11,35,19,8
802,38,white,married,0,12,not college grad,0,nonSMSA,0,Business/Repair Svc,Sales,nonunion,6,35,11,4
808,39,white,single,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,,nonunion,8,38,13,7
809,40,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Sales,union,7,20,11,5
810,40,white,single,0,12,not college grad,0,SMSA,0,Transport/Comm/Utility,Sales,union,10,40,22,22
813,34,white,single,1,14,not college grad,0,SMSA,0,Transport/Comm/Utility,Professional/technical,nonunion,15,40,15,15
816,36,black,single,1,16,college grad,0,SMSA,0,Professional Services,Managers/admin,,7,35,8,1
817,43,black,married,0,11,not college grad,0,SMSA,0,Professional Services,Sales,nonunion,4,35,5,1
823,35,white,single,0,12,not college grad,0,SMSA,1,Professional Services,Professional/technical,nonunion,6,40,13,13
824,44,white,married,0,10,not college grad,0,nonSMSA,0,Manufacturing,Operatives,nonunion,6,40,14,14
825,43,white,married,0,18,college grad,0,SMSA,0,Professional Services,Other,union,14,45,19,19
826,40,white,married,0,12,not college grad,0,SMSA,0,Business/Repair Svc,Professional/technical,nonunion,10,40,14,11
827,39,white,single,0,14,not college grad,0,SMSA,0,Wholesale/Retail Trade,Managers/admin,nonunion,15,45,18,1
830,40,white,married,0,11,not college grad,0,SMSA,1,Finance/Ins/Real Estate,Sales,,7,37,14,2
831,43,white,single,0,12,not college grad,0,SMSA,1,Transport/Comm/Utility,Operatives,,5,75,15,1
834,43,white,married,0,12,not college grad,1,SMSA,0,,Managers/admin,nonunion,6,50,20,4
836,39,white,married,0,12,not college grad,1,nonSMSA,0,Public Administration,Sales,nonunion,6,40,14,12
837,35,white,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Sales,nonunion,3,40,8,0
839,39,white,married,0,12,not college grad,0,SMSA,0,Public Administration,Sales,union,10,40,20,20
842,40,white,single,0,12,not college grad,0,SMSA,0,Public Administration,Sales,nonunion,13,40,19,6
843,41,white,single,0,12,not college grad,1,SMSA,1,Construction,Sales,,7,40,12,2
845,44,white,single,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Laborers,nonunion,5,20,12,1
846,39,white,married,0,7,not college grad,0,SMSA,0,Wholesale/Retail Trade,Sales,nonunion,3,40,6,2
851,40,white,single,1,12,not college grad,0,SMSA,0,Personal Services,Laborers,nonunion,3,32,17,11
855,35,white,married,0,12,not college grad,0,SMSA,1,Wholesale/Retail Trade,Craftsmen,nonunion,8,40,16,9
856,38,black,single,1,12,not college grad,1,SMSA,1,Transport/Comm/Utility,Sales,union,39,40,16,0
857,36,black,single,1,12,not college grad,0,SMSA,1,Personal Services,Laborers,nonunion,6,50,18,18
859,36,white,married,0,12,not college grad,0,SMSA,0,Business/Repair Svc,Sales,nonunion,5,15,9,0
860,39,white,married,0,14,not college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,11,40,18,13
867,44,white,single,0,16,college grad,0,SMSA,1,Professional Services,Other,union,14,38,22,22
868,40,white,married,0,8,not college grad,0,nonSMSA,0,Personal Services,Transport,nonunion,5,15,9,1
870,45,white,married,0,10,not college grad,0,nonSMSA,0,Professional Services,Operatives,union,5,15,6,3
872,39,white,single,0,16,college grad,0,SMSA,0,Professional Services,Laborers,,8,55,16,3
874,41,white,married,0,12,not college grad,1,SMSA,1,Transport/Comm/Utility,Sales,union,5,40,6,3
877,37,white,married,0,12,not college grad,0,nonSMSA,0,Manufacturing,Operatives,nonunion,6,44,9,1
878,39,white,married,0,14,not college grad,0,nonSMSA,0,Professional Services,Sales,nonunion,7,20,16,4
880,36,white,married,0,12,not college grad,0,nonSMSA,0,Professional Services,Professional/technical,nonunion,10,24,14,10
881,41,white,married,0,17,college grad,0,SMSA,0,Public Administration,Professional/technical,union,11,35,8,8
882,36,white,single,0,12,not college grad,1,SMSA,0,Manufacturing,Sales,nonunion,7,40,14,4
884,41,white,married,0,12,not college grad,0,SMSA,0,Public Administration,Sales,nonunion,7,40,11,3
888,37,white,married,0,13,not college grad,0,nonSMSA,0,Manufacturing,Operatives,nonunion,3,40,5,1
889,43,white,single,0,12,not college grad,0,nonSMSA,0,Wholesale/Retail Trade,Laborers,nonunion,3,25,7,0
891,38,white,married,0,12,not college grad,0,SMSA,0,Professional Services,Sales,nonunion,5,40,14,3
895,38,white,married,0,10,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Laborers,nonunion,3,30,10,2
898,39,white,married,0,16,college grad,0,SMSA,0,Professional Services,Other,nonunion,8,48,16,16
899,40,white,married,0,12,not college grad,1,nonSMSA,0,Professional Services,Laborers,nonunion,3,24,11,2
900,37,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Clerical/unskilled,,5,40,10,0
901,35,white,married,0,12,not college grad,0,nonSMSA,0,Manufacturing,Operatives,union,3,48,7,2
902,38,white,married,0,13,not college grad,0,nonSMSA,0,Finance/Ins/Real Estate,Sales,nonunion,3,24,5,0
904,37,white,single,0,12,not college grad,0,nonSMSA,0,Finance/Ins/Real Estate,Sales,nonunion,4,45,6,4
907,40,white,single,1,18,college grad,0,SMSA,0,Professional Services,Other,union,16,35,18,18
908,36,white,married,0,16,college grad,0,SMSA,0,Finance/Ins/Real Estate,Sales,nonunion,13,35,14,8
909,35,white,married,0,16,college grad,0,nonSMSA,0,Professional Services,Professional/technical,,6,16,4,0
910,35,white,single,1,18,college grad,0,SMSA,1,Finance/Ins/Real Estate,Managers/admin,nonunion,31,50,10,2
911,42,white,single,0,12,not college grad,0,nonSMSA,0,Professional Services,Laborers,nonunion,5,35,11,4
916,41,white,married,0,18,college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,16,45,15,5
920,35,white,single,0,16,college grad,0,SMSA,1,Finance/Ins/Real Estate,Managers/admin,nonunion,10,40,11,3
925,39,white,married,0,12,not college grad,0,nonSMSA,0,Manufacturing,Operatives,union,3,35,11,1
929,44,white,married,0,18,college grad,0,SMSA,1,Professional Services,Other,union,12,40,17,16
932,42,white,married,0,12,not college grad,0,SMSA,1,Professional Services,Sales,union,6,35,18,12
933,40,white,married,0,13,not college grad,0,nonSMSA,0,Professional Services,Sales,nonunion,8,20,20,9
934,41,white,single,0,18,college grad,0,SMSA,1,Manufacturing,Sales,nonunion,11,35,15,12
935,37,white,single,1,13,not college grad,1,SMSA,1,Wholesale/Retail Trade,Clerical/unskilled,nonunion,6,40,16,11
938,43,white,single,0,16,college grad,1,SMSA,1,Professional Services,Managers/admin,nonunion,13,50,14,3
940,44,white,married,0,11,not college grad,0,nonSMSA,0,Manufacturing,Operatives,union,7,35,20,20
942,45,white,married,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Laborers,nonunion,4,20,16,15
943,45,white,married,0,12,not college grad,1,nonSMSA,0,Public Administration,Household workers,,6,32,10,3
947,41,white,married,0,17,college grad,1,SMSA,0,Professional Services,Other,,9,60,17,16
948,40,white,married,0,14,not college grad,1,SMSA,0,Personal Services,Professional/technical,,8,40,13,4
949,41,white,married,0,13,not college grad,0,nonSMSA,0,Professional Services,Laborers,nonunion,4,40,5,4
950,39,white,married,0,9,not college grad,0,nonSMSA,0,Manufacturing,Operatives,union,6,40,15,11
951,40,white,married,0,11,not college grad,1,nonSMSA,0,Professional Services,Sales,union,5,40,9,3
953,40,white,single,0,12,not college grad,0,SMSA,0,Manufacturing,Sales,nonunion,6,50,13,2
955,37,white,married,0,12,not college grad,0,SMSA,0,Professional Services,Sales,union,5,40,4,3
956,41,white,married,0,10,not college grad,0,nonSMSA,0,Public Administration,Craftsmen,union,7,20,6,1
957,39,white,married,0,12,not college grad,0,nonSMSA,0,Professional Services,Sales,nonunion,3,12,12,2
958,36,white,married,0,12,not college grad,0,nonSMSA,0,Public Administration,Sales,nonunion,4,15,15,1
960,40,white,married,0,14,not college grad,0,nonSMSA,0,Transport/Comm/Utility,Sales,union,10,38,15,0
961,40,white,married,0,13,not college grad,0,nonSMSA,0,Public Administration,Professional/technical,,7,40,16,
964,37,white,married,0,13,not college grad,0,nonSMSA,0,Professional Services,Professional/technical,nonunion,9,40,15,10
965,44,white,married,0,13,not college grad,0,nonSMSA,0,Manufacturing,Sales,nonunion,7,45,15,14
966,39,white,married,0,7,not college grad,0,nonSMSA,0,Manufacturing,Operatives,,3,40,6,0
968,39,white,single,0,12,not college grad,0,nonSMSA,0,Manufacturing,Clerical/unskilled,nonunion,7,50,18,12
969,42,white,married,0,12,not college grad,1,SMSA,0,Professional Services,Professional/technical,nonunion,10,40,14,2
972,35,white,single,1,13,college grad,0,SMSA,0,Wholesale/Retail Trade,Managers/admin,,31,50,13,6
975,39,white,married,0,17,college grad,0,nonSMSA,0,Professional Services,Other,union,12,40,16,16
977,44,white,married,0,18,college grad,0,nonSMSA,0,Wholesale/Retail Trade,Laborers,nonunion,12,35,10,0
978,44,white,married,0,10,not college grad,0,nonSMSA,0,Professional Services,Laborers,union,5,40,9,8
979,37,white,married,0,16,college grad,0,SMSA,0,Wholesale/Retail Trade,Clerical/unskilled,nonunion,3,20,12,2
980,36,white,married,0,14,not college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,10,30,13,7
981,44,white,single,0,12,not college grad,0,nonSMSA,0,Professional Services,Laborers,,5,23,12,3
983,42,white,single,1,18,college grad,0,nonSMSA,0,Professional Services,Other,nonunion,2,50,18,4
984,39,white,single,0,13,not college grad,0,nonSMSA,0,Professional Services,Sales,nonunion,5,37,15,4
987,37,white,married,0,12,not college grad,1,nonSMSA,0,Wholesale/Retail Trade,Service,nonunion,9,40,11,9
988,35,white,single,0,12,not college grad,0,nonSMSA,0,Wholesale/Retail Trade,Laborers,,3,23,5,2
989,39,white,married,0,16,college grad,0,nonSMSA,0,Professional Services,Professional/technical,nonunion,9,38,18,17
990,40,white,married,0,14,not college grad,0,nonSMSA,0,Professional Services,Professional/technical,,7,40,17,
991,41,white,married,0,15,not college grad,0,nonSMSA,0,Professional Services,Professional/technical,union,12,40,20,20
993,41,white,married,0,15,college grad,0,nonSMSA,0,Professional Services,Professional/technical,union,14,40,21,21
994,41,white,single,0,12,not college grad,0,nonSMSA,0,Professional Services,Laborers,nonunion,12,60,4,1
996,38,white,married,0,18,college grad,0,SMSA,0,Professional Services,Other,union,7,67,10,1
998,41,white,married,0,12,not college grad,0,SMSA,0,Public Administration,Sales,,6,40,5,0
999,40,white,single,0,10,not college grad,0,nonSMSA,0,Personal Services,Transport,nonunion,6,35,7,3
1001,45,white,married,0,12,not college grad,0,nonSMSA,0,Professional Services,Laborers,,4,40,11,4
1006,38,white,single,0,14,not college grad,0,nonSMSA,0,Manufacturing,Operatives,nonunion,7,40,20,20
1007,40,white,single,0,12,not college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,5,40,12,1
1009,37,white,married,0,18,college grad,0,SMSA,0,Professional Services,Other,union,12,40,10,3
1011,37,white,married,0,14,not college grad,0,SMSA,0,Professional Services,Professional/technical,nonunion,14,44,19,8
1013,40,white,married,0,13,not college grad,0,SMSA,0,Personal Services,Managers/admin,nonunion,4,45,13,5
1014,45,white,married,0,13,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Managers/admin,nonunion,9,40,14,1
1015,43,white,single,0,12,not college grad,0,SMSA,0,Wholesale/Retail Trade,Clerical/unskilled,union,5,20,8,8
1016,41,white,married,0,16,college grad,0,SMSA,0,Professional Services,Other,nonunion,5,25,12,2
1017,44,white,married,0,13,not college grad,0,SMSA,1,Wholesale/Retail Trade,Sales,nonunion,7,28,17,3
1018,43,white,married,0,12,not college grad,0,SMSA,1,Business/Repair Svc,Sales,,4,40,2,0
1021,34,black,single,0,12,not college grad,0,SMSA,0,Manufacturing,Sales,,3,40,7,0
1023,43,black,married,0,14,not college grad,0,SMSA,0,Finance/Ins/Real Estate,Managers/admin,nonunion,11,45,17,4
1025,37,black,single,1,12,not college grad,0,SMSA,1,Manufacturing,Managers/admin,nonunion,10,50,16,16
1026,38,black,single,1,14,not college grad,0,SMSA,1,Transport/Comm/Utility,Laborers,union,28,20,15,15
1028,39,white,married,0,12,not college grad,0,SMSA,0,Business/Repair Svc,Sales,nonunion,6,20,17,2
1029,38,white,single,0,16,college grad,1,SMSA,1,Professional Services,Managers/admin,nonunion,12,45,14,2
1030,36,white,single,0,16,college grad,1,SMSA,1,Wholesale/Retail Trade,Managers/admin,nonunion,6,55,16,1
1033,37,black,married,0,18,college grad,0,SMSA,1,Professional Services,Other,union,11,40,16,16
1034,45,black,married,0,12,not college grad,0,SMSA,1,Public Administration,Sales,nonunion,6,40,13,9
1037,36,white,married,0,12,not college grad,0,nonSMSA,0,Public Administration,Sales,nonunion,7,40,17,9
1038,40,white,married,0,16,college grad,1,nonSMSA,0,Professional Services,Professional/technical,nonunion,10,38,13,2
